2017-08-08T17:37:03.5098274-05:00,0,36,2,0.24002270
2017-08-08T17:37:03.5098274-05:00,0,37,2,0.23961201
2017-08-08T17:37:03.5098274-05:00,0,38,2,0.23898017
2017-08-08T17:37:03.5108291-05:00,0,39,2,0.23904335
2017-08-08T17:37:03.5108291-05:00,0,40,2,0.23841151
2017-08-08T17:37:03.5108291-05:00,0,41,2,0.23869584
2017-08-08T17:37:03.5108291-05:00,0,42,2,0.23929609
2017-08-08T17:37:03.5108291-05:00,0,43,2,0.23939086
2017-08-08T17:37:03.5108291-05:00,0,44,2,0.23989634
2017-08-08T17:37:03.5118278-05:00,0,45,2,0.23942246
2017-08-08T17:37:03.5118278-05:00,0,46,2,0.23932768
2017-08-08T17:37:03.5118278-05:00,0,47,2,0.23964360
2017-08-08T17:37:03.5118278-05:00,0,48,2,0.23923290
2017-08-08T17:37:03.5118278-05:00,0,49,2,0.23932768
2017-08-08T17:37:03.576721-05:00,0,50,3,0.23939086
2017-08-08T17:37:03.576721-05:00,0,51,3,0.23992793
2017-08-08T17:37:03.576721-05:00,0,52,3,0.23980156
2017-08-08T17:37:03.5777295-05:00,0,53,3,0.24005430
2017-08-08T17:37:03.5777295-05:00,0,54,3,0.24033863
2017-08-08T17:37:03.5777295-05:00,0,55,3,0.23989634
2017-08-08T17:37:03.5777295-05:00,0,56,3,0.23980156
2017-08-08T17:37:03.5787266-05:00,0,57,3,0.24008589
2017-08-08T17:37:03.5787266-05:00,0,58,3,0.23958042
2017-08-08T17:37:03.5787266-05:00,0,59,3,0.23989634
2017-08-08T17:37:03.5787266-05:00,0,60,3,0.23999111
2017-08-08T17:37:03.579729-05:00,0,61,3,0.23948564
2017-08-08T17:37:03.579729-05:00,0,62,3,0.23948564
2017-08-08T17:37:03.579729-05:00,0,63,3,0.24011748
2017-08-08T17:37:03.579729-05:00,0,64,3,0.23989634
2017-08-08T17:37:03.579729-05:00,0,65,3,0.23980156
2017-08-08T17:37:03.579729-05:00,0,66,3,0.24030703
2017-08-08T17:37:03.5807301-05:00,0,67,3,0.23976997
2017-08-08T17:37:03.5807301-05:00,0,68,3,0.23995952
2017-08-08T17:37:03.5807301-05:00,0,69,3,0.23970678
2017-08-08T17:37:03.5807301-05:00,0,70,3,0.24024385
2017-08-08T17:37:03.5807301-05:00,0,71,3,0.24052818
2017-08-08T17:37:03.5807301-05:00,0,72,3,0.24062295
2017-08-08T17:37:03.5807301-05:00,0,73,3,0.23973838
2017-08-08T17:37:03.58173-05:00,0,74,3,0.24037022
2017-08-08T17:37:03.58173-05:00,0,75,4,0.24027544
2017-08-08T17:37:03.58173-05:00,0,76,4,0.23992793
2017-08-08T17:37:03.58173-05:00,0,77,4,0.24068614
2017-08-08T17:37:03.58173-05:00,0,78,4,0.24090728
2017-08-08T17:37:03.58173-05:00,0,79,4,0.24046499
2017-08-08T17:37:03.582729-05:00,0,80,4,0.24078092
2017-08-08T17:37:03.582729-05:00,0,81,4,0.24141276
2017-08-08T17:37:03.582729-05:00,0,82,4,0.24112843
2017-08-08T17:37:03.582729-05:00,0,83,4,0.24125480
2017-08-08T17:37:03.582729-05:00,0,84,4,0.24109684
2017-08-08T17:37:03.582729-05:00,0,85,4,0.24112843
2017-08-08T17:37:03.582729-05:00,0,86,4,0.24119161
2017-08-08T17:37:03.5837298-05:00,0,87,4,0.24103365
2017-08-08T17:37:03.5837298-05:00,0,88,4,0.24125480
2017-08-08T17:37:03.5837298-05:00,0,89,4,0.24106524
2017-08-08T17:37:03.5837298-05:00,0,90,4,0.24125480
2017-08-08T17:37:03.5837298-05:00,0,91,4,0.24081251
2017-08-08T17:37:03.5837298-05:00,0,92,4,0.24081251
2017-08-08T17:37:03.5837298-05:00,0,93,4,0.24043340
2017-08-08T17:37:03.5837298-05:00,0,94,4,0.24008589
2017-08-08T17:37:03.5847316-05:00,0,95,4,0.24346624
2017-08-08T17:37:03.5847316-05:00,0,96,4,0.24055977
2017-08-08T17:37:03.5847316-05:00,0,97,4,0.24052818
2017-08-08T17:37:03.5847316-05:00,0,98,4,0.24040181
2017-08-08T17:37:03.5847316-05:00,0,99,4,0.24106524
2017-08-08T17:37:03.5847316-05:00,0,100,5,0.24106524
2017-08-08T17:37:03.5847316-05:00,0,101,5,0.24125480
2017-08-08T17:37:03.5847316-05:00,0,102,5,0.24112843
2017-08-08T17:37:03.5857336-05:00,0,103,5,0.24084410
2017-08-08T17:37:03.5857336-05:00,0,104,5,0.24112843
2017-08-08T17:37:03.5857336-05:00,0,105,5,0.24147594
2017-08-08T17:37:03.5857336-05:00,0,106,5,0.24055977
2017-08-08T17:37:03.5857336-05:00,0,107,5,0.24093888
2017-08-08T17:37:03.5857336-05:00,0,108,5,0.24103365
2017-08-08T17:37:03.5857336-05:00,0,109,5,0.24065455
2017-08-08T17:37:03.5857336-05:00,0,110,5,0.24059136
2017-08-08T17:37:03.5867341-05:00,0,111,5,0.24097047
2017-08-08T17:37:03.5867341-05:00,0,112,5,0.24097047
2017-08-08T17:37:03.5867341-05:00,0,113,5,0.24090728
2017-08-08T17:37:03.5867341-05:00,0,114,5,0.24093888
2017-08-08T17:37:03.5867341-05:00,0,115,5,0.24081251
2017-08-08T17:37:03.5867341-05:00,0,116,5,0.24116002
2017-08-08T17:37:03.5867341-05:00,0,117,5,0.24112843
2017-08-08T17:37:03.5867341-05:00,0,118,5,0.24103365
2017-08-08T17:37:03.5877343-05:00,0,119,5,0.24131798
2017-08-08T17:37:03.5877343-05:00,0,120,5,0.24141276
2017-08-08T17:37:03.5877343-05:00,0,121,5,0.24134957
2017-08-08T17:37:03.5877343-05:00,0,122,5,0.24131798
2017-08-08T17:37:03.5877343-05:00,0,123,5,0.24160231
2017-08-08T17:37:03.5877343-05:00,0,124,5,0.24074932
2017-08-08T17:37:03.6518174-05:00,0,125,6,0.24097047
2017-08-08T17:37:03.6518174-05:00,0,126,6,0.24068614
2017-08-08T17:37:03.6518174-05:00,0,127,6,0.24090728
2017-08-08T17:37:03.6528204-05:00,0,128,6,0.24109684
2017-08-08T17:37:03.6528204-05:00,0,129,6,0.24131798
2017-08-08T17:37:03.6528204-05:00,0,130,6,0.24141276
2017-08-08T17:37:03.6528204-05:00,0,131,6,0.24217097
2017-08-08T17:37:03.6538255-05:00,0,132,6,0.24150753
2017-08-08T17:37:03.6538255-05:00,0,133,6,0.24131798
2017-08-08T17:37:03.6538255-05:00,0,134,6,0.24128639
2017-08-08T17:37:03.6538255-05:00,0,135,6,0.24144435
2017-08-08T17:37:03.6538255-05:00,0,136,6,0.24141276
2017-08-08T17:37:03.6548242-05:00,0,137,6,0.24169709
2017-08-08T17:37:03.6548242-05:00,0,138,6,0.24172868
2017-08-08T17:37:03.6548242-05:00,0,139,6,0.24185505
2017-08-08T17:37:03.6548242-05:00,0,140,6,0.24157072
2017-08-08T17:37:03.6548242-05:00,0,141,6,0.24179186
2017-08-08T17:37:03.6548242-05:00,0,142,6,0.24147594
2017-08-08T17:37:03.6558244-05:00,0,143,6,0.24157072
2017-08-08T17:37:03.6558244-05:00,0,144,6,0.24134957
2017-08-08T17:37:03.6558244-05:00,0,145,6,0.24160231
2017-08-08T17:37:03.6558244-05:00,0,146,6,0.24223415
2017-08-08T17:37:03.6558244-05:00,0,147,6,0.24204460
2017-08-08T17:37:03.6558244-05:00,0,148,6,0.24176027
2017-08-08T17:37:03.6568243-05:00,0,149,6,0.24261326
2017-08-08T17:37:03.6568243-05:00,0,150,7,0.24242370
2017-08-08T17:37:03.6568243-05:00,0,151,7,0.24204460
2017-08-08T17:37:03.6568243-05:00,0,152,7,0.24248689
2017-08-08T17:37:03.6568243-05:00,0,153,7,0.24245530
2017-08-08T17:37:03.6568243-05:00,0,154,7,0.24255007
2017-08-08T17:37:03.6568243-05:00,0,155,7,0.24245530
2017-08-08T17:37:03.6578257-05:00,0,156,7,0.24245530
2017-08-08T17:37:03.6578257-05:00,0,157,7,0.24261326
2017-08-08T17:37:03.6578257-05:00,0,158,7,0.24277122
2017-08-08T17:37:03.6578257-05:00,0,159,7,0.24251848
2017-08-08T17:37:03.6578257-05:00,0,160,7,0.24292918
2017-08-08T17:37:03.6578257-05:00,0,161,7,0.24315032
2017-08-08T17:37:03.6578257-05:00,0,162,7,0.24270803
2017-08-08T17:37:03.6578257-05:00,0,163,7,0.24292918
2017-08-08T17:37:03.6588256-05:00,0,164,7,0.24318191
2017-08-08T17:37:03.6588256-05:00,0,165,7,0.24305555
2017-08-08T17:37:03.6588256-05:00,0,166,7,0.24308714
2017-08-08T17:37:03.6588256-05:00,0,167,7,0.24283440
2017-08-08T17:37:03.6588256-05:00,0,168,7,0.24296077
2017-08-08T17:37:03.6588256-05:00,0,169,7,0.24318191
2017-08-08T17:37:03.6588256-05:00,0,170,7,0.24299236
2017-08-08T17:37:03.6588256-05:00,0,171,7,0.24315032
2017-08-08T17:37:03.6598246-05:00,0,172,7,0.24302395
2017-08-08T17:37:03.6598246-05:00,0,173,7,0.24258166
2017-08-08T17:37:03.6598246-05:00,0,174,7,0.24226574
2017-08-08T17:37:03.6598246-05:00,0,175,8,0.24321351
2017-08-08T17:37:03.6598246-05:00,0,176,8,0.24356102
2017-08-08T17:37:03.6598246-05:00,0,177,8,0.24359261
2017-08-08T17:37:03.6598246-05:00,0,178,8,0.24359261
2017-08-08T17:37:03.6598246-05:00,0,179,8,0.24359261
2017-08-08T17:37:03.6608279-05:00,0,180,8,0.24375057
2017-08-08T17:37:03.6608279-05:00,0,181,8,0.24359261
2017-08-08T17:37:03.6608279-05:00,0,182,8,0.24346624
2017-08-08T17:37:03.6608279-05:00,0,183,8,0.24397172
2017-08-08T17:37:03.6608279-05:00,0,184,8,0.24419286
2017-08-08T17:37:03.6608279-05:00,0,185,8,0.24412968
2017-08-08T17:37:03.6608279-05:00,0,186,8,0.24400331
2017-08-08T17:37:03.6608279-05:00,0,187,8,0.24498266
2017-08-08T17:37:03.6618262-05:00,0,188,8,0.24476152
2017-08-08T17:37:03.6618262-05:00,0,189,8,0.24435082
2017-08-08T17:37:03.6618262-05:00,0,190,8,0.24435082
2017-08-08T17:37:03.6618262-05:00,0,191,8,0.24236052
2017-08-08T17:37:03.6618262-05:00,0,192,8,0.24441401
2017-08-08T17:37:03.6618262-05:00,0,193,8,0.24457197
2017-08-08T17:37:03.6618262-05:00,0,194,8,0.24450878
2017-08-08T17:37:03.6618262-05:00,0,195,8,0.24469833
2017-08-08T17:37:03.6628286-05:00,0,196,8,0.24479311
2017-08-08T17:37:03.6628286-05:00,0,197,8,0.24466674
2017-08-08T17:37:03.6628286-05:00,0,198,8,0.24514062
2017-08-08T17:37:03.6628286-05:00,0,199,8,0.24469833
2017-08-08T17:37:03.7268161-05:00,0,200,9,0.24529858
2017-08-08T17:37:03.7271461-05:00,0,201,9,0.24454037
2017-08-08T17:37:03.7271461-05:00,0,202,9,0.24488789
2017-08-08T17:37:03.7271461-05:00,0,203,9,0.24466674
2017-08-08T17:37:03.7281541-05:00,0,204,9,0.24501426
2017-08-08T17:37:03.7281541-05:00,0,205,9,0.24520381
2017-08-08T17:37:03.7281541-05:00,0,206,9,0.24507744
2017-08-08T17:37:03.7281541-05:00,0,207,9,0.24507744
2017-08-08T17:37:03.7291552-05:00,0,208,9,0.24485629
2017-08-08T17:37:03.7291552-05:00,0,209,9,0.24460356
2017-08-08T17:37:03.7291552-05:00,0,210,9,0.24501426
2017-08-08T17:37:03.7291552-05:00,0,211,9,0.24416127
2017-08-08T17:37:03.7301542-05:00,0,212,9,0.24485629
2017-08-08T17:37:03.7301542-05:00,0,213,9,0.24526699
2017-08-08T17:37:03.7301542-05:00,0,214,9,0.24517222
2017-08-08T17:37:03.7301542-05:00,0,215,9,0.24520381
2017-08-08T17:37:03.7301542-05:00,0,216,9,0.24476152
2017-08-08T17:37:03.7301542-05:00,0,217,9,0.24523540
2017-08-08T17:37:03.731155-05:00,0,218,9,0.24507744
2017-08-08T17:37:03.731155-05:00,0,219,9,0.24485629
2017-08-08T17:37:03.731155-05:00,0,220,9,0.24529858
2017-08-08T17:37:03.731155-05:00,0,221,9,0.24485629
2017-08-08T17:37:03.731155-05:00,0,222,9,0.24555132
2017-08-08T17:37:03.731155-05:00,0,223,9,0.24476152
2017-08-08T17:37:03.731155-05:00,0,224,9,0.24469833
2017-08-08T17:37:03.7321561-05:00,0,225,10,0.24485629
2017-08-08T17:37:03.7321561-05:00,0,226,10,0.24548814
2017-08-08T17:37:03.7321561-05:00,0,227,10,0.24529858
2017-08-08T17:37:03.7321561-05:00,0,228,10,0.24533018
2017-08-08T17:37:03.7321561-05:00,0,229,10,0.24555132
2017-08-08T17:37:03.7321561-05:00,0,230,10,0.24517222
2017-08-08T17:37:03.7321561-05:00,0,231,10,0.24545654
2017-08-08T17:37:03.7331538-05:00,0,232,10,0.24529858
2017-08-08T17:37:03.7331538-05:00,0,233,10,0.24580406
2017-08-08T17:37:03.7331538-05:00,0,234,10,0.24593043
2017-08-08T17:37:03.7331538-05:00,0,235,10,0.24555132
2017-08-08T17:37:03.7331538-05:00,0,236,10,0.24599361
2017-08-08T17:37:03.7341571-05:00,0,237,10,0.24618316
2017-08-08T17:37:03.7341571-05:00,0,238,10,0.24608839
2017-08-08T17:37:03.7341571-05:00,0,239,10,0.24611998
2017-08-08T17:37:03.7341571-05:00,0,240,10,0.24599361
2017-08-08T17:37:03.7341571-05:00,0,241,10,0.24586724
2017-08-08T17:37:03.7341571-05:00,0,242,10,0.24567769
2017-08-08T17:37:03.735158-05:00,0,243,10,0.24570928
2017-08-08T17:37:03.735158-05:00,0,244,10,0.24615157
2017-08-08T17:37:03.735158-05:00,0,245,10,0.24580406
2017-08-08T17:37:03.735158-05:00,0,246,10,0.24542495
2017-08-08T17:37:03.735158-05:00,0,247,10,0.24564610
2017-08-08T17:37:03.735158-05:00,0,248,10,0.24589883
2017-08-08T17:37:03.735158-05:00,0,249,10,0.24602520
2017-08-08T17:37:03.7361585-05:00,0,250,11,0.24533018
2017-08-08T17:37:03.7361585-05:00,0,251,11,0.24611998
2017-08-08T17:37:03.7361585-05:00,0,252,11,0.24608839
2017-08-08T17:37:03.7361585-05:00,0,253,11,0.24627794
2017-08-08T17:37:03.7361585-05:00,0,254,11,0.24653068
2017-08-08T17:37:03.7361585-05:00,0,255,11,0.24665704
2017-08-08T17:37:03.7371587-05:00,0,256,11,0.24627794
2017-08-08T17:37:03.7371587-05:00,0,257,11,0.24551973
2017-08-08T17:37:03.7371587-05:00,0,258,11,0.24555132
2017-08-08T17:37:03.7371587-05:00,0,259,11,0.24586724
2017-08-08T17:37:03.7371587-05:00,0,260,11,0.24577247
2017-08-08T17:37:03.7371587-05:00,0,261,11,0.24548814
2017-08-08T17:37:03.7371587-05:00,0,262,11,0.24615157
2017-08-08T17:37:03.7381576-05:00,0,263,11,0.24662545
2017-08-08T17:37:03.7381576-05:00,0,264,11,0.24599361
2017-08-08T17:37:03.7381576-05:00,0,265,11,0.24640431
2017-08-08T17:37:03.7381576-05:00,0,266,11,0.24668864
2017-08-08T17:37:03.7381576-05:00,0,267,11,0.24599361
2017-08-08T17:37:03.7381576-05:00,0,268,11,0.24577247
2017-08-08T17:37:03.7391606-05:00,0,269,11,0.24611998
2017-08-08T17:37:03.7391606-05:00,0,270,11,0.24611998
2017-08-08T17:37:03.7391606-05:00,0,271,11,0.24577247
2017-08-08T17:37:03.7391606-05:00,0,272,11,0.24593043
2017-08-08T17:37:03.7391606-05:00,0,273,11,0.24608839
2017-08-08T17:37:03.7391606-05:00,0,274,11,0.24627794
2017-08-08T17:37:03.8018164-05:00,0,275,12,0.24589883
2017-08-08T17:37:03.8018164-05:00,0,276,12,0.24551973
2017-08-08T17:37:03.8018164-05:00,0,277,12,0.24605679
2017-08-08T17:37:03.8028194-05:00,0,278,12,0.24611998
2017-08-08T17:37:03.8028194-05:00,0,279,12,0.24545654
2017-08-08T17:37:03.8028194-05:00,0,280,12,0.24630953
2017-08-08T17:37:03.8028194-05:00,0,281,12,0.24672023
2017-08-08T17:37:03.803823-05:00,0,282,12,0.24703615
2017-08-08T17:37:03.803823-05:00,0,283,12,0.24690978
2017-08-08T17:37:03.803823-05:00,0,284,12,0.24665704
2017-08-08T17:37:03.803823-05:00,0,285,12,0.24719411
2017-08-08T17:37:03.8048211-05:00,0,286,12,0.24675182
2017-08-08T17:37:03.8048211-05:00,0,287,12,0.24662545
2017-08-08T17:37:03.8048211-05:00,0,288,12,0.24713093
2017-08-08T17:37:03.8048211-05:00,0,289,12,0.24643590
2017-08-08T17:37:03.8048211-05:00,0,290,12,0.24703615
2017-08-08T17:37:03.8058231-05:00,0,291,12,0.24690978
2017-08-08T17:37:03.8058231-05:00,0,292,12,0.24678341
2017-08-08T17:37:03.8058231-05:00,0,293,12,0.24706774
2017-08-08T17:37:03.8058231-05:00,0,294,12,0.24697297
2017-08-08T17:37:03.8058231-05:00,0,295,12,0.24656227
2017-08-08T17:37:03.8058231-05:00,0,296,12,0.24703615
2017-08-08T17:37:03.8058231-05:00,0,297,12,0.24719411
2017-08-08T17:37:03.806824-05:00,0,298,12,0.24722570
2017-08-08T17:37:03.806824-05:00,0,299,12,0.24757321
2017-08-08T17:37:03.806824-05:00,0,300,13,0.24678341
2017-08-08T17:37:03.806824-05:00,0,301,13,0.24732048
2017-08-08T17:37:03.806824-05:00,0,302,13,0.24738366
2017-08-08T17:37:03.806824-05:00,0,303,13,0.24754162
2017-08-08T17:37:03.806824-05:00,0,304,13,0.24801550
2017-08-08T17:37:03.8078248-05:00,0,305,13,0.24779436
2017-08-08T17:37:03.8078248-05:00,0,306,13,0.24747844
2017-08-08T17:37:03.8078248-05:00,0,307,13,0.24766799
2017-08-08T17:37:03.8078248-05:00,0,308,13,0.24735207
2017-08-08T17:37:03.8078248-05:00,0,309,13,0.24709933
2017-08-08T17:37:03.8078248-05:00,0,310,13,0.24747844
2017-08-08T17:37:03.8078248-05:00,0,311,13,0.24776277
2017-08-08T17:37:03.8088253-05:00,0,312,13,0.24833142
2017-08-08T17:37:03.8088253-05:00,0,313,13,0.24788914
2017-08-08T17:37:03.8088253-05:00,0,314,13,0.24773118
2017-08-08T17:37:03.8088253-05:00,0,315,13,0.24807869
2017-08-08T17:37:03.8088253-05:00,0,316,13,0.24763640
2017-08-08T17:37:03.8088253-05:00,0,317,13,0.24766799
2017-08-08T17:37:03.8088253-05:00,0,318,13,0.24795232
2017-08-08T17:37:03.8088253-05:00,0,319,13,0.24814187
2017-08-08T17:37:03.8098252-05:00,0,320,13,0.24776277
2017-08-08T17:37:03.8098252-05:00,0,321,13,0.24782595
2017-08-08T17:37:03.8098252-05:00,0,322,13,0.24792073
2017-08-08T17:37:03.8098252-05:00,0,323,13,0.24792073
2017-08-08T17:37:03.8098252-05:00,0,324,13,0.24763640
2017-08-08T17:37:03.8098252-05:00,0,325,14,0.24845779
2017-08-08T17:37:03.8098252-05:00,0,326,14,0.24773118
2017-08-08T17:37:03.8108251-05:00,0,327,14,0.24811028
2017-08-08T17:37:03.8108251-05:00,0,328,14,0.24820506
2017-08-08T17:37:03.8108251-05:00,0,329,14,0.24788914
2017-08-08T17:37:03.8108251-05:00,0,330,14,0.24848939
2017-08-08T17:37:03.8108251-05:00,0,331,14,0.24867894
2017-08-08T17:37:03.8108251-05:00,0,332,14,0.24915282
2017-08-08T17:37:03.8108251-05:00,0,333,14,0.24792073
2017-08-08T17:37:03.8118256-05:00,0,334,14,0.24880531
2017-08-08T17:37:03.8118256-05:00,0,335,14,0.24845779
2017-08-08T17:37:03.8118256-05:00,0,336,14,0.24867894
2017-08-08T17:37:03.8118256-05:00,0,337,14,0.24899486
2017-08-08T17:37:03.8118256-05:00,0,338,14,0.24899486
2017-08-08T17:37:03.8118256-05:00,0,339,14,0.24937396
2017-08-08T17:37:03.8118256-05:00,0,340,14,0.24937396
2017-08-08T17:37:03.8118256-05:00,0,341,14,0.24896327
2017-08-08T17:37:03.8128261-05:00,0,342,14,0.24890008
2017-08-08T17:37:03.8128261-05:00,0,343,14,0.24871053
2017-08-08T17:37:03.8128261-05:00,0,344,14,0.24883690
2017-08-08T17:37:03.8128261-05:00,0,345,14,0.24861575
2017-08-08T17:37:03.8128261-05:00,0,346,14,0.24893167
2017-08-08T17:37:03.8128261-05:00,0,347,14,0.24890008
2017-08-08T17:37:03.8128261-05:00,0,348,14,0.24905804
2017-08-08T17:37:03.8128261-05:00,0,349,14,0.24915282
2017-08-08T17:37:03.8769041-05:00,0,350,15,0.24950033
2017-08-08T17:37:03.8769041-05:00,0,351,15,0.24902645
2017-08-08T17:37:03.8769041-05:00,0,352,15,0.24950033
2017-08-08T17:37:03.8779118-05:00,0,353,15,0.24965829
2017-08-08T17:37:03.8779118-05:00,0,354,15,0.24962670
2017-08-08T17:37:03.8779118-05:00,0,355,15,0.24972148
2017-08-08T17:37:03.8779118-05:00,0,356,15,0.24953192
2017-08-08T17:37:03.8789123-05:00,0,357,15,0.24987944
2017-08-08T17:37:03.8789123-05:00,0,358,15,0.24962670
2017-08-08T17:37:03.8789123-05:00,0,359,15,0.24950033
2017-08-08T17:37:03.8789123-05:00,0,360,15,0.24978466
2017-08-08T17:37:03.8799113-05:00,0,361,15,0.25006899
2017-08-08T17:37:03.8799113-05:00,0,362,15,0.24968988
2017-08-08T17:37:03.8799113-05:00,0,363,15,0.24997421
2017-08-08T17:37:03.8799113-05:00,0,364,15,0.24984785
2017-08-08T17:37:03.8799113-05:00,0,365,15,0.24991103
2017-08-08T17:37:03.8799113-05:00,0,366,15,0.24959511
2017-08-08T17:37:03.8799113-05:00,0,367,15,0.24965829
2017-08-08T17:37:03.8809118-05:00,0,368,15,0.25032173
2017-08-08T17:37:03.8809118-05:00,0,369,15,0.25006899
2017-08-08T17:37:03.8809118-05:00,0,370,15,0.25006899
2017-08-08T17:37:03.8809118-05:00,0,371,15,0.25057446
2017-08-08T17:37:03.8809118-05:00,0,372,15,0.25013217
2017-08-08T17:37:03.8809118-05:00,0,373,15,0.24984785
2017-08-08T17:37:03.8819123-05:00,0,374,15,0.24950033
2017-08-08T17:37:03.8819123-05:00,0,375,16,0.24950033
2017-08-08T17:37:03.8819123-05:00,0,376,16,0.25003740
2017-08-08T17:37:03.8819123-05:00,0,377,16,0.25019536
2017-08-08T17:37:03.8819123-05:00,0,378,16,0.25070083
2017-08-08T17:37:03.8819123-05:00,0,379,16,0.25130108
2017-08-08T17:37:03.8829119-05:00,0,380,16,0.25085879
2017-08-08T17:37:03.8829119-05:00,0,381,16,0.25085879
2017-08-08T17:37:03.8829119-05:00,0,382,16,0.25060606
2017-08-08T17:37:03.8829119-05:00,0,383,16,0.25038491
2017-08-08T17:37:03.8829119-05:00,0,384,16,0.25025854
2017-08-08T17:37:03.8829119-05:00,0,385,16,0.25006899
2017-08-08T17:37:03.8839145-05:00,0,386,16,0.25044810
2017-08-08T17:37:03.8839145-05:00,0,387,16,0.25076402
2017-08-08T17:37:03.8839145-05:00,0,388,16,0.25041650
2017-08-08T17:37:03.8839145-05:00,0,389,16,0.25029013
2017-08-08T17:37:03.8839145-05:00,0,390,16,0.25041650
2017-08-08T17:37:03.8839145-05:00,0,391,16,0.25079561
2017-08-08T17:37:03.8849154-05:00,0,392,16,0.25013217
2017-08-08T17:37:03.8849154-05:00,0,393,16,0.25025854
2017-08-08T17:37:03.8849154-05:00,0,394,16,0.25035332
2017-08-08T17:37:03.8849154-05:00,0,395,16,0.25044810
2017-08-08T17:37:03.8849154-05:00,0,396,16,0.25041650
2017-08-08T17:37:03.8849154-05:00,0,397,16,0.25051128
2017-08-08T17:37:03.8849154-05:00,0,398,16,0.25123790
2017-08-08T17:37:03.8849154-05:00,0,399,16,0.25092198
2017-08-08T17:37:03.8859165-05:00,0,400,17,0.25041650
2017-08-08T17:37:03.8859165-05:00,0,401,17,0.25066924
2017-08-08T17:37:03.8859165-05:00,0,402,17,0.25082720
2017-08-08T17:37:03.8859165-05:00,0,403,17,0.25107994
2017-08-08T17:37:03.8859165-05:00,0,404,17,0.25101675
2017-08-08T17:37:03.8859165-05:00,0,405,17,0.25130108
2017-08-08T17:37:03.8859165-05:00,0,406,17,0.25142745
2017-08-08T17:37:03.8859165-05:00,0,407,17,0.25092198
2017-08-08T17:37:03.886917-05:00,0,408,17,0.25060606
2017-08-08T17:37:03.886917-05:00,0,409,17,0.25111153
2017-08-08T17:37:03.886917-05:00,0,410,17,0.25104834
2017-08-08T17:37:03.886917-05:00,0,411,17,0.25139586
2017-08-08T17:37:03.886917-05:00,0,412,17,0.25171178
2017-08-08T17:37:03.886917-05:00,0,413,17,0.25142745
2017-08-08T17:37:03.886917-05:00,0,414,17,0.25196452
2017-08-08T17:37:03.886917-05:00,0,415,17,0.25120631
2017-08-08T17:37:03.8879178-05:00,0,416,17,0.25126949
2017-08-08T17:37:03.8879178-05:00,0,417,17,0.25171178
2017-08-08T17:37:03.8879178-05:00,0,418,17,0.25177496
2017-08-08T17:37:03.8879178-05:00,0,419,17,0.25177496
2017-08-08T17:37:03.8879178-05:00,0,420,17,0.25155382
2017-08-08T17:37:03.8879178-05:00,0,421,17,0.25142745
2017-08-08T17:37:03.8879178-05:00,0,422,17,0.25123790
2017-08-08T17:37:03.8879178-05:00,0,423,17,0.25101675
2017-08-08T17:37:03.8889174-05:00,0,424,17,0.25117471
2017-08-08T17:37:03.9518139-05:00,0,425,18,0.25101675
